RunId;iteration;Step;initial_no_robots;grid_size;robot_type_str;view_radius;view_angle;seed;factor_distance;factor_size;Explored;Explored_fields;Step_Count_All_Agents
1;0;0;1;40;RandomWalkRobot;1;45;14;1.0;0.1;0.0;0;0
1;0;25;1;40;RandomWalkRobot;1;45;14;1.0;0.1;1.3125;21;15
1;0;50;1;40;RandomWalkRobot;1;45;14;1.0;0.1;2.1875;35;28
1;0;75;1;40;RandomWalkRobot;1;45;14;1.0;0.1;3.6249999999999996;58;45
1;0;100;1;40;RandomWalkRobot;1;45;14;1.0;0.1;4.0;64;66
1;0;125;1;40;RandomWalkRobot;1;45;14;1.0;0.1;4.3125;69;83
1;0;150;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.0;80;101
1;0;175;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.0625;81;123
1;0;200;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.0625;81;145
1;0;225;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.0625;81;168
1;0;250;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.125;82;188
1;0;275;1;40;RandomWalkRobot;1;45;14;1.0;0.1;5.875;94;207
1;0;300;1;40;RandomWalkRobot;1;45;14;1.0;0.1;6.3125;101;224
1;0;325;1;40;RandomWalkRobot;1;45;14;1.0;0.1;6.5625;105;244
1;0;350;1;40;RandomWalkRobot;1;45;14;1.0;0.1;6.937500000000001;111;260
1;0;375;1;40;RandomWalkRobot;1;45;14;1.0;0.1;6.937500000000001;111;276
1;0;400;1;40;RandomWalkRobot;1;45;14;1.0;0.1;7.625;122;296
1;0;425;1;40;RandomWalkRobot;1;45;14;1.0;0.1;8.875;142;316
1;0;450;1;40;RandomWalkRobot;1;45;14;1.0;0.1;10.375;166;333
1;0;475;1;40;RandomWalkRobot;1;45;14;1.0;0.1;10.4375;167;354
1;0;500;1;40;RandomWalkRobot;1;45;14;1.0;0.1;10.4375;167;373
1;0;525;1;40;RandomWalkRobot;1;45;14;1.0;0.1;11.875;190;394
1;0;550;1;40;RandomWalkRobot;1;45;14;1.0;0.1;12.4375;199;412
1;0;575;1;40;RandomWalkRobot;1;45;14;1.0;0.1;13.5;216;432
1;0;600;1;40;RandomWalkRobot;1;45;14;1.0;0.1;14.1875;227;451
1;0;625;1;40;RandomWalkRobot;1;45;14;1.0;0.1;15.562500000000002;249;463
1;0;650;1;40;RandomWalkRobot;1;45;14;1.0;0.1;16.3125;261;481
1;0;675;1;40;RandomWalkRobot;1;45;14;1.0;0.1;17.0625;273;498
1;0;700;1;40;RandomWalkRobot;1;45;14;1.0;0.1;18.125;290;515
1;0;725;1;40;RandomWalkRobot;1;45;14;1.0;0.1;18.9375;303;538
1;0;750;1;40;RandomWalkRobot;1;45;14;1.0;0.1;19.0625;305;561
1;0;775;1;40;RandomWalkRobot;1;45;14;1.0;0.1;19.3125;309;580
1;0;800;1;40;RandomWalkRobot;1;45;14;1.0;0.1;19.3125;309;603
1;0;825;1;40;RandomWalkRobot;1;45;14;1.0;0.1;19.3125;309;623
1;0;850;1;40;RandomWalkRobot;1;45;14;1.0;0.1;19.4375;311;640
1;0;875;1;40;RandomWalkRobot;1;45;14;1.0;0.1;20.5;328;658
1;0;900;1;40;RandomWalkRobot;1;45;14;1.0;0.1;21.375;342;675
1;0;925;1;40;RandomWalkRobot;1;45;14;1.0;0.1;21.625;346;694
1;0;950;1;40;RandomWalkRobot;1;45;14;1.0;0.1;21.75;348;714
1;0;975;1;40;RandomWalkRobot;1;45;14;1.0;0.1;21.75;348;737
1;0;1000;1;40;RandomWalkRobot;1;45;14;1.0;0.1;22.1875;355;755
2;0;0;1;40;RandomWalkRobot;1;45;14;1.0;0.25;0.0;0;0
2;0;25;1;40;RandomWalkRobot;1;45;14;1.0;0.25;1.3125;21;15
2;0;50;1;40;RandomWalkRobot;1;45;14;1.0;0.25;2.1875;35;28
2;0;75;1;40;RandomWalkRobot;1;45;14;1.0;0.25;3.6249999999999996;58;45
2;0;100;1;40;RandomWalkRobot;1;45;14;1.0;0.25;4.0;64;66
2;0;125;1;40;RandomWalkRobot;1;45;14;1.0;0.25;4.3125;69;83
2;0;150;1;40;RandomWalkRobot;1;45;14;1.0;0.25;5.0;80;101
2;0;175;1;40;RandomWalkRobot;1;45;14;1.0;0.25;5.0625;81;123
